"","Output","Chemical.name","InVivo.Model","InVitro.Model","InVivo","InVitro.p50","InVitro.p2.5","InVitro.p97.5","log10err.p50","log10err.p97.5","log10err.p2.5","pcterr"
"299","ECmax","Cisapride","in vivo Linear","in vitro Donor 1083",0.212124386,0.223675820142487,0.106646218395648,0.377002821402751,0.0230284401771509,0.249754002128407,-0.298645137986507,5.44559461564563
"300","ECmax","Citalopram","in vivo Linear","in vitro Donor 1083",0.152654118,0.089180944707877,0.0209479178874654,0.19070928687081,-0.233436455739584,0.0966633178453382,-0.862567661460891,-41.5797320922079
"301","ECmax","Disopyramide","in vivo Linear","in vitro Donor 1083",0.105570004,0.111438878835536,0.0339200534907808,0.321581340300748,0.0234961960771369,0.483750302938459,-0.493084009557104,5.55922573947773
"302","ECmax","Disopyramide","in vivo Hill","in vitro Donor 1083",0.120474259,0.233820564995274,0.0734565687271555,0.344397605514523,0.28798844182047,0.456165859512564,-0.214863625871158,94.083422414139
"303","ECmax","Dofetilide","in vivo Hill","in vitro Donor 1083",0.122016447,0.144572446751342,5.72675736945648e-05,4.32468728600686,0.0736671564961595,1.54953633490986,-3.32850959123996,18.4860322570626
"304","ECmax","Moxifloxacin","in vivo Linear","in vitro Donor 1083",0.016974263,0.00127937002020972,1.47467565487898e-06,0.0151717109993376,-1.12279475729907,-0.048756365486605,-4.06109441624232,-92.4628832473627
"305","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Donor 1083",0.190181818,NA,NA,NA,NA,NA,NA,NA
"306","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Donor 1083",0.29921251,NA,NA,NA,NA,NA,NA,NA
"307","ECmax","Quinidine","in vivo Linear","in vitro Donor 1083",1.093822647,0.204722431513249,0.0821380324687693,0.699295648700731,-0.72778147988335,-0.194286085068155,-1.12440261539244,-81.2837636819153
"308","ECmax","Sematilide","in vivo Linear","in vitro Donor 1083",0.279616313,0.449575175027222,0.180511565153486,1.57190418297479,0.206239817191776,0.749863564807323,-0.190057472993867,60.7828850197383
"309","ECmax","Sematilide","in vivo Hill","in vitro Donor 1083",0.152194953,0.449575175027222,0.180511565153486,1.57190418297479,0.470402071177076,1.01402581879262,0.0741047809914327,195.394273046112
"310","ECmax","Sotalol","in vivo Linear","in vitro Donor 1083",0.052436194,0.113219204504455,0.00983865938511598,0.305904970007025,0.334288937570393,0.765955371411329,-0.726695236035234,115.918044136565
"311","ECmax","Vernacalant","in vivo Hill","in vitro Donor 1083",0.030274975,0.124161532972369,0.00305649816855327,0.270699665809009,0.612903272815752,0.951403926424374,-0.995859653292651,310.112751446927
"312","ECmax","Cabazitaxel","in vivo Linear","in vitro Donor 1083",0,4.00583243360668e-11,1.08481747033953e-37,0.19736240202549,Inf,Inf,Inf,Inf
"313","ECmax","Lamotrigine","in vivo Linear","in vitro Donor 1083",0,9.93294946717249e-05,8.29764887286392e-15,0.0741568204288362,Inf,Inf,Inf,Inf
"314","ECmax","Mifepristone","in vivo Linear","in vitro Donor 1083",0,1.1988873841874e-05,2.32670696086072e-31,0.00274141799361325,Inf,Inf,Inf,Inf
"315","ECmax","Cisapride","in vivo Linear","in vitro Donor 1070",0.212124386,0.157815989896344,0.0862588655321168,0.224348196041989,-0.128439594484687,0.0243319835212513,-0.39078685619961,-25.6021465177775
"316","ECmax","Citalopram","in vivo Linear","in vitro Donor 1070",0.152654118,0.0819306977435166,0.0187149300260956,0.152521438161394,-0.270261870885845,-0.000377632639532721,-0.911520316673099,-46.3291925452567
"317","ECmax","Disopyramide","in vivo Linear","in vitro Donor 1070",0.105570004,0.0458908603199797,0.0115189576825573,0.64436905,-0.361814338482391,0.785594134430748,-0.962127355207057,-56.5303982370033
"318","ECmax","Disopyramide","in vivo Hill","in vitro Donor 1070",0.120474259,0.117457139104061,0.0427606003481713,0.64436905,-0.0110148452169249,0.72824040867074,-0.449850469804259,-2.50436891746199
"319","ECmax","Dofetilide","in vivo Hill","in vitro Donor 1070",0.122016447,0.269285704646984,9.65898212020477e-06,0.379707814450059,0.343794924374043,0.493031160476028,-4.10148701246527,120.696235030499
"320","ECmax","Moxifloxacin","in vivo Linear","in vitro Donor 1070",0.016974263,0.000881999817440755,4.39225771334769e-07,0.0129152781436005,-1.28432243163103,-0.118687163289401,-4.58710311268748,-94.8038991887851
"321","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Donor 1070",0.190181818,NA,NA,NA,NA,NA,NA,NA
"322","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Donor 1070",0.29921251,NA,NA,NA,NA,NA,NA,NA
"323","ECmax","Quinidine","in vivo Linear","in vitro Donor 1070",1.093822647,0.140373195125416,0.0492855938658369,0.256904570315819,-0.891662725678595,-0.629175080555529,-1.34622691701635,-87.166731689967
"324","ECmax","Sematilide","in vivo Linear","in vitro Donor 1070",0.279616313,0.126085540525815,0.0298894519822207,0.29939675,-0.345897220247859,0.0296845768569016,-0.971044552438795,-54.907659294608
"325","ECmax","Sematilide","in vivo Hill","in vitro Donor 1070",0.152194953,0.126085540525815,0.0298894519822207,0.29939675,-0.0817349662625594,0.293846830842201,-0.706882298453495,-17.155241983737
"326","ECmax","Sotalol","in vivo Linear","in vitro Donor 1070",0.052436194,0.106345616068206,0.0252257467777767,0.680545,0.307088429927507,1.11322568597989,-0.317787129706031,102.809563310804
"327","ECmax","Vernacalant","in vivo Hill","in vitro Donor 1070",0.030274975,0.0472892310018073,0.00418233185852546,0.168772804002772,0.193678458562798,0.746218672659257,-0.859665303061492,56.1990753148676
"328","ECmax","Cabazitaxel","in vivo Linear","in vitro Donor 1070",0,2.84927358622919e-11,1.63274515407574e-40,9.87800860468754e-06,Inf,Inf,Inf,Inf
"329","ECmax","Lamotrigine","in vivo Linear","in vitro Donor 1070",0,2.50852597287894e-05,1.7324085591502e-14,0.00777529725734403,Inf,Inf,Inf,Inf
"330","ECmax","Mifepristone","in vivo Linear","in vitro Donor 1070",0,1.2437887446339e-05,9.06522303712567e-31,0.00237231676237006,Inf,Inf,Inf,Inf
